ID,First Name,Last Name,Email,Price,Quantity,Total Spend
86425,Jennifer,Williams,Jennifer.Williams.9373@gmail.com,17.19,37,636.03
00024,Jennifer,Chen,Jennifer.Chen.3595@gmail.com,14.64,55,805.2
36461,Matt,Williams,Matt.Williams.6166@gmail.com,32.35,43,1391.05
348109,Ann,Peterson,Ann.Peterson.3233@gmail.com,64.8,87,5637.6
32279,Matt,Jackson,Matt.Jackson.473@gmail.com,16.17,87,1406.79
68755,Matt,Peterson,Matt.Peterson.9130@gmail.com,68.49,71,4862.79
75198,Ann,Lee,Ann.Lee.1914@gmail.com,33.92,88,2984.96
10101105,Sam,Williams,Sam.Williams.2021@gmail.com,6.24,94,586.56
510895,Sam,Chen,Sam.Chen.8540@gmail.com,6.66,25,166.5
95252,Ann,Lee,Ann.Lee.2773@gmail.com,34.01,56,1904.56
84338,Matt,Chen,Matt.Chen.6197@gmail.com,14.28,76,1085.28
52155,Jennifer,Peterson,Jennifer.Peterson.8722@gmail.com,20.16,95,1915.2
97588,Ann,Williams,Ann.Williams.6994@gmail.com,46.36,94,4357.84
64957,Sam,Peterson,Sam.Peterson.8476@gmail.com,74.96,75,5622
72977,Sam,Williams,Sam.Williams.322@gmail.com,89.39,51,4558.89
49562,Sam,Peterson,Sam.Peterson.170@gmail.com,86.06,21,1807.26
89735,Jennifer,Williams,Jennifer.Williams.4427@gmail.com,94.33,51,4810.83
41378,Ann,Peterson,Ann.Peterson.8185@gmail.com,74.74,28,2092.72
59535,Ann,Williams,Ann.Williams.6149@gmail.com,4.36,39,170.04
89108,Jennifer,Jackson,Jennifer.Jackson.729@gmail.com,9.65,16,154.4
15172,Ann,Lee,Ann.Lee.9952@gmail.com,29.88,36,1075.68
11844,Ann,Chen,Ann.Chen.6927@gmail.com,66.8,85,5678
07415,Matt,Williams,Matt.Williams.133@gmail.com,14.68,22,322.96
87755,Jennifer,Peterson,Jennifer.Peterson.5921@gmail.com,12.89,80,1031.2
22485,Matt,Chen,Matt.Chen.2381@gmail.com,92.28,46,4244.88
22939,George,Williams,George.Williams.8497@gmail.com,35.98,43,1547.14
76411,Ann,Jackson,Ann.Jackson.6615@gmail.com,21,1,21
910118,Matt,Chen,Matt.Chen.2851@gmail.com,24.69,55,1357.95
22483,Matt,Peterson,Matt.Peterson.1094@gmail.com,32.81,71,2329.51
571104,Sam,Williams,Sam.Williams.7049@gmail.com,64.41,49,3156.09
86447,Sam,Chen,Sam.Chen.9461@gmail.com,37.11,92,3414.12
55114,Sam,Lee,Sam.Lee.9089@gmail.com,36.89,14,516.46
18079,Matt,Peterson,Matt.Peterson.7351@gmail.com,23.74,93,2207.82
71181,George,Williams,George.Williams.3296@gmail.com,75.85,11,834.35
98635,Matt,Peterson,Matt.Peterson.5487@gmail.com,25.25,14,353.5
74081,Ann,Jackson,Ann.Jackson.5528@gmail.com,77.59,17,1319.03
18398,Ann,Jackson,Ann.Jackson.7982@gmail.com,84.13,35,2944.55
83568,Ann,Chen,Ann.Chen.3973@gmail.com,38.14,73,2784.22
410356,Sam,Williams,Sam.Williams.8449@gmail.com,12.22,50,611
56391,Sam,Jackson,Sam.Jackson.8577@gmail.com,89.05,22,1959.1
96224,Ann,Peterson,Ann.Peterson.4358@gmail.com,75.26,14,1053.64
74276,Sam,Lee,Sam.Lee.4926@gmail.com,37.6,57,2143.2
39172,Ann,Williams,Ann.Williams.3202@gmail.com,43.77,3,131.31
58422,Jennifer,Chen,Jennifer.Chen.9202@gmail.com,86,39,3354
022109,George,Peterson,George.Peterson.8578@gmail.com,62.88,67,4212.96
315102,Jennifer,Jackson,Jennifer.Jackson.3039@gmail.com,99.87,68,6791.16
56169,Ann,Jackson,Ann.Jackson.2439@gmail.com,77,8,616
64541,Ann,Williams,Ann.Williams.3918@gmail.com,97.27,67,6517.09
36767,Ann,Peterson,Ann.Peterson.7230@gmail.com,73.56,6,441.36
66080,Sam,Lee,Sam.Lee.3369@gmail.com,18.84,56,1055.04
71334,George,Jackson,George.Jackson.9593@gmail.com,2.95,69,203.55
371079,Matt,Williams,Matt.Williams.3672@gmail.com,46.88,99,4641.12
32356,Matt,Williams,Matt.Williams.3708@gmail.com,40.95,93,3808.35
00335,Ann,Peterson,Ann.Peterson.7501@gmail.com,72.93,94,6855.42
21712,Sam,Williams,Sam.Williams.7658@gmail.com,86.47,32,2767.04
19974,Jennifer,Jackson,Jennifer.Jackson.391@gmail.com,26.59,92,2446.28
33156,George,Chen,George.Chen.7530@gmail.com,46.44,72,3343.68
801028,Jennifer,Lee,Jennifer.Lee.7025@gmail.com,52.23,38,1984.74
18748,Sam,Chen,Sam.Chen.9962@gmail.com,63.04,5,315.2
7100106,Sam,Lee,Sam.Lee.4263@gmail.com,57.63,39,2247.57
105795,Ann,Peterson,Ann.Peterson.249@gmail.com,51.24,56,2869.44
70402,George,Lee,George.Lee.3423@gmail.com,60.67,93,5642.31
91384,Ann,Jackson,Ann.Jackson.7868@gmail.com,98.13,1,98.13
53740,Jennifer,Chen,Jennifer.Chen.5978@gmail.com,97.69,57,5568.33
75155,George,Lee,George.Lee.5489@gmail.com,32.8,9,295.2
80134,Sam,Jackson,Sam.Jackson.9059@gmail.com,59.5,50,2975
56348,Sam,Williams,Sam.Williams.8353@gmail.com,15.32,33,505.56
35686,Ann,Williams,Ann.Williams.2400@gmail.com,0.74,68,50.32
939106,Ann,Lee,Ann.Lee.7600@gmail.com,78.68,88,6923.84
647710,Ann,Chen,Ann.Chen.3289@gmail.com,79.65,18,1433.7
79693,Matt,Chen,Matt.Chen.5722@gmail.com,43,17,731
47537,Sam,Peterson,Sam.Peterson.8031@gmail.com,26.73,25,668.25
85165,Sam,Jackson,Sam.Jackson.302@gmail.com,84.8,94,7971.2
69890,Matt,Peterson,Matt.Peterson.7488@gmail.com,17.1,54,923.4
03876,Matt,Chen,Matt.Chen.5237@gmail.com,57.95,92,5331.4
77997,Ann,Peterson,Ann.Peterson.8649@gmail.com,70.72,4,282.88
68367,Ann,Lee,Ann.Lee.2617@gmail.com,55.8,66,3682.8
76232,Jennifer,Peterson,Jennifer.Peterson.732@gmail.com,47.97,80,3837.6
44474,George,Lee,George.Lee.7266@gmail.com,12.17,17,206.89
107615,Ann,Jackson,Ann.Jackson.6375@gmail.com,34.14,32,1092.48
57663,Ann,Williams,Ann.Williams.6186@gmail.com,88.7,76,6741.2
900109,Matt,Lee,Matt.Lee.4356@gmail.com,11.26,78,878.28
101211,Jennifer,Jackson,Jennifer.Jackson.9303@gmail.com,15.59,43,670.37
53116,Ann,Chen,Ann.Chen.5552@gmail.com,81.39,5,406.95
48191,Jennifer,Chen,Jennifer.Chen.3093@gmail.com,9.81,42,412.02
73827,Sam,Chen,Sam.Chen.2097@gmail.com,2.4,40,96
103256,Sam,Chen,Sam.Chen.6967@gmail.com,0.89,61,54.29
23257,Matt,Jackson,Matt.Jackson.9423@gmail.com,73.25,43,3149.75
53361,George,Jackson,George.Jackson.3664@gmail.com,64.35,44,2831.4
47843,Sam,Jackson,Sam.Jackson.1315@gmail.com,74.61,53,3954.33
59961,George,Peterson,George.Peterson.1346@gmail.com,61.02,4,244.08
103495,Jennifer,Lee,Jennifer.Lee.5626@gmail.com,92.96,51,4740.96
69389,Jennifer,Peterson,Jennifer.Peterson.6307@gmail.com,7.78,45,350.1
104593,Ann,Lee,Ann.Lee.2814@gmail.com,80.15,7,561.05
785710,Ann,Peterson,Ann.Peterson.758@gmail.com,52.35,25,1308.75
09488,George,Peterson,George.Peterson.8611@gmail.com,89.21,72,6423.12
57772,Ann,Jackson,Ann.Jackson.5991@gmail.com,68.7,90,6183
418105,Sam,Peterson,Sam.Peterson.9492@gmail.com,16.81,36,605.16
210624,George,Peterson,George.Peterson.4783@gmail.com,10.7,24,256.8
105852,George,Lee,George.Lee.4844@gmail.com,53.79,21,1129.59
315100,Ann,Jackson,Ann.Jackson.9701@gmail.com,97.57,81,7903.17
55679,Ann,Peterson,Ann.Peterson.722@gmail.com,76.84,99,7607.16
68316,Sam,Peterson,Sam.Peterson.8666@gmail.com,94.01,86,8084.86
23618,Ann,Jackson,Ann.Jackson.5325@gmail.com,54.56,62,3382.72
21575,Jennifer,Peterson,Jennifer.Peterson.7478@gmail.com,62.7,85,5329.5
96837,George,Lee,George.Lee.6041@gmail.com,52.16,97,5059.52
73886,Sam,Williams,Sam.Williams.2340@gmail.com,1.77,5,8.85
01805,Sam,Lee,Sam.Lee.5323@gmail.com,61.6,48,2956.8
910596,Sam,Lee,Sam.Lee.1223@gmail.com,68.17,100,6817
031055,Jennifer,Williams,Jennifer.Williams.9032@gmail.com,75.19,28,2105.32
84325,Matt,Williams,Matt.Williams.4521@gmail.com,91,13,1183
06169,Sam,Williams,Sam.Williams.4158@gmail.com,86.97,63,5479.11
93513,Ann,Peterson,Ann.Peterson.6064@gmail.com,81.43,4,325.72
39540,Sam,Peterson,Sam.Peterson.9468@gmail.com,85.86,43,3691.98
98987,Jennifer,Peterson,Jennifer.Peterson.7797@gmail.com,39.21,40,1568.4
58621,Jennifer,Jackson,Jennifer.Jackson.8073@gmail.com,2.25,27,60.75
062101,Jennifer,Williams,Jennifer.Williams.8095@gmail.com,71.58,38,2720.04
81559,George,Jackson,George.Jackson.137@gmail.com,8.17,10,81.7
975110,Jennifer,Chen,Jennifer.Chen.1610@gmail.com,88.35,79,6979.65
49321,Ann,Jackson,Ann.Jackson.3715@gmail.com,82.15,94,7722.1
53134,George,Lee,George.Lee.858@gmail.com,37.72,80,3017.6
11801,Ann,Williams,Ann.Williams.4540@gmail.com,99.69,94,9370.86
35367,Sam,Jackson,Sam.Jackson.3641@gmail.com,37.11,64,2375.04
14510,George,Peterson,George.Peterson.8952@gmail.com,5.16,85,438.6
740110,Matt,Lee,Matt.Lee.1633@gmail.com,34.87,3,104.61
51264,Sam,Lee,Sam.Lee.5334@gmail.com,23.22,59,1369.98
38289,George,Peterson,George.Peterson.3192@gmail.com,45.97,24,1103.28
51513,George,Williams,George.Williams.5726@gmail.com,78.58,32,2514.56
838108,Jennifer,Chen,Jennifer.Chen.169@gmail.com,50.66,46,2330.36
57347,Sam,Chen,Sam.Chen.6946@gmail.com,39.68,18,714.24
43382,Jennifer,Chen,Jennifer.Chen.2678@gmail.com,17.81,94,1674.14
03692,Jennifer,Chen,Jennifer.Chen.9202@gmail.com,25.87,8,206.96
52108,Ann,Williams,Ann.Williams.5440@gmail.com,54.36,38,2065.68
99181,Jennifer,Peterson,Jennifer.Peterson.4783@gmail.com,34.85,11,383.35
262810,Sam,Peterson,Sam.Peterson.4354@gmail.com,49.01,57,2793.57
97421,Jennifer,Chen,Jennifer.Chen.3911@gmail.com,74.07,3,222.21
441057,Sam,Jackson,Sam.Jackson.5050@gmail.com,27.88,46,1282.48
17535,Ann,Williams,Ann.Williams.4614@gmail.com,67.43,97,6540.71
61481,Ann,Williams,Ann.Williams.6384@gmail.com,75.03,40,3001.2
77552,Ann,Jackson,Ann.Jackson.6463@gmail.com,36.27,49,1777.23
810487,Matt,Peterson,Matt.Peterson.637@gmail.com,51.34,8,410.72
68336,Ann,Peterson,Ann.Peterson.7432@gmail.com,42.28,16,676.48
13621,Sam,Lee,Sam.Lee.1593@gmail.com,34.91,89,3106.99
33742,Sam,Chen,Sam.Chen.1654@gmail.com,19.23,55,1057.65
33063,Ann,Lee,Ann.Lee.317@gmail.com,60.61,81,4909.41
710212,George,Jackson,George.Jackson.9353@gmail.com,55.61,44,2446.84
72299,Ann,Williams,Ann.Williams.8677@gmail.com,5.84,38,221.92
25581,Matt,Chen,Matt.Chen.4952@gmail.com,82.62,17,1404.54
61674,Ann,Chen,Ann.Chen.2696@gmail.com,44.36,18,798.48
86843,Sam,Peterson,Sam.Peterson.7377@gmail.com,37.09,31,1149.79
81799,Matt,Chen,Matt.Chen.3535@gmail.com,2.15,84,180.6
72794,Ann,Williams,Ann.Williams.8773@gmail.com,63.14,7,441.98
98637,Matt,Jackson,Matt.Jackson.4132@gmail.com,83.48,21,1753.08
08139,Ann,Jackson,Ann.Jackson.4567@gmail.com,23.84,59,1406.56
391063,Matt,Jackson,Matt.Jackson.157@gmail.com,66.38,71,4712.98
99196,Matt,Jackson,Matt.Jackson.2961@gmail.com,87.06,34,2960.04
96555,Ann,Peterson,Ann.Peterson.7589@gmail.com,87.62,69,6045.78
296109,Jennifer,Jackson,Jennifer.Jackson.1414@gmail.com,67.14,6,402.84
92921,Jennifer,Lee,Jennifer.Lee.763@gmail.com,99.36,4,397.44
36967,George,Jackson,George.Jackson.6830@gmail.com,76.58,30,2297.4
22828,Ann,Williams,Ann.Williams.9602@gmail.com,2.9,93,269.7
91564,Sam,Jackson,Sam.Jackson.3901@gmail.com,89.44,71,6350.24
21607,Ann,Jackson,Ann.Jackson.3376@gmail.com,62.52,39,2438.28
35294,Matt,Lee,Matt.Lee.7356@gmail.com,64.36,62,3990.32
22539,George,Chen,George.Chen.9847@gmail.com,17,37,629
14997,Ann,Jackson,Ann.Jackson.8104@gmail.com,13.52,53,716.56
79116,Sam,Jackson,Sam.Jackson.9182@gmail.com,37.66,52,1958.32
09889,Jennifer,Jackson,Jennifer.Jackson.5276@gmail.com,97.38,86,8374.68
26059,Ann,Chen,Ann.Chen.7774@gmail.com,24.68,31,765.08
38406,Jennifer,Jackson,Jennifer.Jackson.1966@gmail.com,20.89,58,1211.62
48646,Sam,Jackson,Sam.Jackson.3481@gmail.com,62.81,16,1004.96
58831,Sam,Williams,Sam.Williams.4520@gmail.com,51.87,76,3942.12
241095,Sam,Peterson,Sam.Peterson.6386@gmail.com,25.43,71,1805.53
18879,Ann,Chen,Ann.Chen.2531@gmail.com,39.49,83,3277.67
18331,Sam,Lee,Sam.Lee.3044@gmail.com,11.79,66,778.14
77233,Jennifer,Chen,Jennifer.Chen.6879@gmail.com,38.54,67,2582.18
64838,Sam,Chen,Sam.Chen.6593@gmail.com,17.32,95,1645.4
96338,Ann,Chen,Ann.Chen.2376@gmail.com,9.6,12,115.2
11481,Ann,Lee,Ann.Lee.27@gmail.com,59.38,44,2612.72
87415,Jennifer,Williams,Jennifer.Williams.1858@gmail.com,54.12,47,2543.64
94432,Jennifer,Chen,Jennifer.Chen.7239@gmail.com,28.26,45,1271.7
46477,Ann,Lee,Ann.Lee.1639@gmail.com,82.35,93,7658.55
35939,Ann,Chen,Ann.Chen.2493@gmail.com,79.73,60,4783.8
28382,Ann,Chen,Ann.Chen.547@gmail.com,93.24,8,745.92
5010810,Jennifer,Chen,Jennifer.Chen.7584@gmail.com,25.35,13,329.55
92556,Jennifer,Peterson,Jennifer.Peterson.9942@gmail.com,2.17,23,49.91
67980,George,Williams,George.Williams.1767@gmail.com,60.33,60,3619.8
10685,Sam,Jackson,Sam.Jackson.306@gmail.com,1.19,83,98.77
31641,George,Chen,George.Chen.7416@gmail.com,28.88,77,2223.76
28919,Sam,Peterson,Sam.Peterson.6080@gmail.com,62.04,24,1488.96
50483,George,Peterson,George.Peterson.106@gmail.com,3.18,48,152.64
68492,George,Lee,George.Lee.5344@gmail.com,58.33,88,5133.04
02436,Matt,Peterson,Matt.Peterson.9381@gmail.com,93.74,84,7874.16
17295,Matt,Peterson,Matt.Peterson.8790@gmail.com,4.87,34,165.58
732102,Ann,Jackson,Ann.Jackson.9357@gmail.com,0.94,44,41.36
1010383,Ann,Chen,Ann.Chen.4623@gmail.com,92.16,81,7464.96
431062,Ann,Williams,Ann.Williams.8186@gmail.com,69.5,53,3683.5
41240,Ann,Williams,Ann.Williams.1423@gmail.com,47.97,82,3933.54
62752,Ann,Williams,Ann.Williams.8509@gmail.com,18.26,76,1387.76
03295,Ann,Peterson,Ann.Peterson.5948@gmail.com,52.98,44,2331.12
15882,Sam,Chen,Sam.Chen.4336@gmail.com,6.82,56,381.92
84218,Ann,Jackson,Ann.Jackson.430@gmail.com,13.52,77,1041.04
99461,Sam,Lee,Sam.Lee.7504@gmail.com,60.02,87,5221.74
64078,Ann,Peterson,Ann.Peterson.6551@gmail.com,14.18,2,28.36
29145,Jennifer,Jackson,Jennifer.Jackson.5419@gmail.com,73.45,31,2276.95
79732,Matt,Jackson,Matt.Jackson.6888@gmail.com,5,50,250
28283,Sam,Lee,Sam.Lee.882@gmail.com,37.45,81,3033.45
1031069,Ann,Williams,Ann.Williams.4196@gmail.com,84.63,80,6770.4
34552,Ann,Lee,Ann.Lee.8145@gmail.com,16.39,43,704.77
261029,Matt,Peterson,Matt.Peterson.4736@gmail.com,76.16,17,1294.72
38398,Sam,Lee,Sam.Lee.2020@gmail.com,62.13,77,4784.01
106282,Matt,Lee,Matt.Lee.8598@gmail.com,46.5,67,3115.5
41552,Jennifer,Williams,Jennifer.Williams.267@gmail.com,73.68,10,736.8
22580,George,Williams,George.Williams.6423@gmail.com,89.16,69,6152.04
69206,Matt,Lee,Matt.Lee.2233@gmail.com,54.83,25,1370.75
40912,Ann,Lee,Ann.Lee.5579@gmail.com,93.68,80,7494.4
82531,Jennifer,Lee,Jennifer.Lee.8809@gmail.com,78.91,94,7417.54
44133,George,Lee,George.Lee.9244@gmail.com,76.63,74,5670.62
64416,Sam,Williams,Sam.Williams.7034@gmail.com,5.36,40,214.4
49189,Sam,Chen,Sam.Chen.3422@gmail.com,27.3,93,2538.9
16323,George,Jackson,George.Jackson.4577@gmail.com,88.7,76,6741.2
77628,Matt,Williams,Matt.Williams.2853@gmail.com,13.85,59,817.15
83386,Ann,Lee,Ann.Lee.7113@gmail.com,55.55,58,3221.9
42397,Matt,Chen,Matt.Chen.8377@gmail.com,31.16,71,2212.36
83923,Ann,Lee,Ann.Lee.724@gmail.com,95.91,23,2205.93
81813,Matt,Williams,Matt.Williams.5051@gmail.com,19.01,65,1235.65
98515,Sam,Jackson,Sam.Jackson.9928@gmail.com,95.29,43,4097.47
67479,Matt,Williams,Matt.Williams.8904@gmail.com,6.32,16,101.12
26922,Matt,Lee,Matt.Lee.6105@gmail.com,14.8,36,532.8
69998,Ann,Jackson,Ann.Jackson.3979@gmail.com,91.81,71,6518.51
65725,Sam,Williams,Sam.Williams.5139@gmail.com,38.48,64,2462.72
62701,Ann,Chen,Ann.Chen.204@gmail.com,50.11,86,4309.46
21316,George,Lee,George.Lee.7080@gmail.com,26.94,76,2047.44
82389,Matt,Williams,Matt.Williams.4723@gmail.com,69.9,24,1677.6
09787,Jennifer,Williams,Jennifer.Williams.8030@gmail.com,92.58,23,2129.34
29568,Jennifer,Jackson,Jennifer.Jackson.8553@gmail.com,87.29,29,2531.41
131910,Ann,Peterson,Ann.Peterson.3615@gmail.com,74.25,59,4380.75
16257,Sam,Williams,Sam.Williams.7923@gmail.com,69.56,91,6329.96
641090,Sam,Williams,Sam.Williams.8008@gmail.com,62.81,17,1067.77
741032,Ann,Chen,Ann.Chen.1880@gmail.com,83.59,47,3928.73
751910,Jennifer,Williams,Jennifer.Williams.2938@gmail.com,94.97,48,4558.56
20898,Sam,Peterson,Sam.Peterson.4254@gmail.com,62,36,2232
78171,Sam,Lee,Sam.Lee.50@gmail.com,86.95,87,7564.65
11351,Ann,Williams,Ann.Williams.9991@gmail.com,22.49,26,584.74
64989,Sam,Williams,Sam.Williams.3415@gmail.com,35.57,49,1742.93
84924,Matt,Chen,Matt.Chen.609@gmail.com,39.27,84,3298.68
58046,Ann,Peterson,Ann.Peterson.4835@gmail.com,69.84,13,907.92
51195,Jennifer,Jackson,Jennifer.Jackson.9733@gmail.com,91.12,56,5102.72
88768,Ann,Lee,Ann.Lee.5001@gmail.com,55.91,10,559.1
29125,Sam,Williams,Sam.Williams.3512@gmail.com,66.3,4,265.2
477103,Sam,Lee,Sam.Lee.5548@gmail.com,57.63,26,1498.38
610238,George,Peterson,George.Peterson.7772@gmail.com,46.84,34,1592.56
55972,Ann,Chen,Ann.Chen.5173@gmail.com,54.61,91,4969.51
78386,George,Jackson,George.Jackson.6693@gmail.com,16.03,74,1186.22
71122,Matt,Chen,Matt.Chen.4950@gmail.com,38.01,74,2812.74
62932,Matt,Jackson,Matt.Jackson.3070@gmail.com,52.17,65,3391.05
57357,George,Peterson,George.Peterson.2581@gmail.com,92.65,75,6948.75
62994,Matt,Peterson,Matt.Peterson.7622@gmail.com,60.85,6,365.1
710286,Sam,Peterson,Sam.Peterson.277@gmail.com,36.24,31,1123.44
97918,Matt,Williams,Matt.Williams.1770@gmail.com,8.36,52,434.72
87248,Jennifer,Peterson,Jennifer.Peterson.711@gmail.com,60.56,16,968.96
42877,Ann,Chen,Ann.Chen.1812@gmail.com,68.36,73,4990.28
82669,Matt,Jackson,Matt.Jackson.1228@gmail.com,86.69,65,5634.85
88449,Matt,Williams,Matt.Williams.2725@gmail.com,10.58,63,666.54
55009,George,Jackson,George.Jackson.3546@gmail.com,48.03,89,4274.67
52375,Ann,Williams,Ann.Williams.3292@gmail.com,85.7,39,3342.3
102639,Sam,Peterson,Sam.Peterson.7362@gmail.com,30.89,46,1420.94
18602,Sam,Chen,Sam.Chen.4938@gmail.com,79.65,10,796.5
910237,Sam,Lee,Sam.Lee.245@gmail.com,8.14,12,97.68
15184,Sam,Chen,Sam.Chen.3008@gmail.com,50.29,3,150.87
07878,Matt,Lee,Matt.Lee.3441@gmail.com,35.57,63,2240.91
21668,Sam,Peterson,Sam.Peterson.8910@gmail.com,6.02,0,0
38619,Matt,Williams,Matt.Williams.7407@gmail.com,79,59,4661
36506,Matt,Peterson,Matt.Peterson.1342@gmail.com,80.67,3,242.01
397410,Matt,Jackson,Matt.Jackson.3603@gmail.com,5.84,60,350.4
210282,Sam,Peterson,Sam.Peterson.7925@gmail.com,38.49,41,1578.09
69221,Jennifer,Lee,Jennifer.Lee.7404@gmail.com,52.61,30,1578.3
87823,Jennifer,Chen,Jennifer.Chen.2566@gmail.com,37.62,81,3047.22
78374,Sam,Chen,Sam.Chen.6419@gmail.com,79.86,5,399.3
662103,Matt,Jackson,Matt.Jackson.9629@gmail.com,89.32,5,446.6
31573,George,Chen,George.Chen.3757@gmail.com,84.84,44,3732.96
83231,Matt,Chen,Matt.Chen.7720@gmail.com,74.9,43,3220.7
92658,Matt,Chen,Matt.Chen.3541@gmail.com,78.21,69,5396.49
78417,Jennifer,Lee,Jennifer.Lee.4717@gmail.com,42.85,44,1885.4
461086,Sam,Lee,Sam.Lee.3090@gmail.com,26.38,53,1398.14
93825,George,Jackson,George.Jackson.9486@gmail.com,71.01,84,5964.84
106552,George,Chen,George.Chen.2598@gmail.com,46.17,39,1800.63
85855,Ann,Peterson,Ann.Peterson.7139@gmail.com,24.11,88,2121.68
12867,Matt,Peterson,Matt.Peterson.1240@gmail.com,95.44,45,4294.8
23651,Sam,Lee,Sam.Lee.2162@gmail.com,36.28,85,3083.8
55737,Matt,Lee,Matt.Lee.1999@gmail.com,71.17,62,4412.54
56319,Sam,Williams,Sam.Williams.9785@gmail.com,11.32,28,316.96
55154,Jennifer,Peterson,Jennifer.Peterson.6281@gmail.com,95.84,55,5271.2
20835,George,Jackson,George.Jackson.782@gmail.com,47.37,96,4547.52
11942,George,Williams,George.Williams.9266@gmail.com,37.73,69,2603.37
24613,Jennifer,Chen,Jennifer.Chen.929@gmail.com,5.1,1,5.1
110953,Matt,Williams,Matt.Williams.2932@gmail.com,53.29,15,799.35
95258,George,Williams,George.Williams.1705@gmail.com,22.32,44,982.08
821067,George,Peterson,George.Peterson.840@gmail.com,78.32,80,6265.6
44307,Ann,Chen,Ann.Chen.5205@gmail.com,22.23,57,1267.11
98736,George,Peterson,George.Peterson.2703@gmail.com,13.79,66,910.14
33210,Ann,Williams,Ann.Williams.1338@gmail.com,94.59,41,3878.19
95193,George,Chen,George.Chen.4276@gmail.com,60.86,7,426.02
85724,Sam,Jackson,Sam.Jackson.7025@gmail.com,89.4,52,4648.8
77435,Matt,Jackson,Matt.Jackson.2367@gmail.com,80.55,43,3463.65
88721,George,Chen,George.Chen.2823@gmail.com,40.35,70,2824.5
33431,Jennifer,Peterson,Jennifer.Peterson.6552@gmail.com,64.73,60,3883.8
43986,Jennifer,Chen,Jennifer.Chen.6253@gmail.com,93.96,19,1785.24
61371,Sam,Lee,Sam.Lee.1666@gmail.com,67.55,77,5201.35
50839,George,Peterson,George.Peterson.9351@gmail.com,32.45,84,2725.8
12808,Jennifer,Peterson,Jennifer.Peterson.3554@gmail.com,91.28,47,4290.16
743106,Jennifer,Lee,Jennifer.Lee.4183@gmail.com,17.11,36,615.96
131056,George,Chen,George.Chen.4598@gmail.com,70.07,92,6446.44
01026,Sam,Lee,Sam.Lee.9118@gmail.com,38.78,15,581.7
11680,Ann,Jackson,Ann.Jackson.9512@gmail.com,87.74,66,5790.84
08010,Sam,Lee,Sam.Lee.9694@gmail.com,12.97,20,259.4
1081067,Sam,Chen,Sam.Chen.8505@gmail.com,56.84,47,2671.48
38236,Matt,Jackson,Matt.Jackson.7359@gmail.com,13.45,12,161.4
45462,George,Jackson,George.Jackson.5678@gmail.com,85.86,89,7641.54
08964,George,Lee,George.Lee.7713@gmail.com,85.9,22,1889.8
12524,Jennifer,Peterson,Jennifer.Peterson.8210@gmail.com,52.49,77,4041.73
11962,Ann,Peterson,Ann.Peterson.5313@gmail.com,3.11,33,102.63
65714,Ann,Lee,Ann.Lee.7345@gmail.com,24.93,27,673.11
14805,Jennifer,Peterson,Jennifer.Peterson.1899@gmail.com,78.47,92,7219.24
20276,Matt,Williams,Matt.Williams.7449@gmail.com,80.38,22,1768.36
69865,Sam,Jackson,Sam.Jackson.8116@gmail.com,91.22,81,7388.82
735510,Sam,Williams,Sam.Williams.4430@gmail.com,31.08,17,528.36
41899,George,Williams,George.Williams.5703@gmail.com,3.79,21,79.59
05171,Matt,Peterson,Matt.Peterson.7714@gmail.com,81.64,37,3020.68
510812,Jennifer,Peterson,Jennifer.Peterson.262@gmail.com,21.47,67,1438.49
64993,Sam,Lee,Sam.Lee.3982@gmail.com,35.96,72,2589.12
53431,Ann,Chen,Ann.Chen.224@gmail.com,16.88,19,320.72
13079,Sam,Jackson,Sam.Jackson.6855@gmail.com,76.39,86,6569.54
94757,Matt,Chen,Matt.Chen.6207@gmail.com,87.77,68,5968.36
12394,Matt,Chen,Matt.Chen.7409@gmail.com,52.27,25,1306.75
1001062,Sam,Peterson,Sam.Peterson.3726@gmail.com,38.24,20,764.8
95313,Matt,Peterson,Matt.Peterson.6280@gmail.com,61.25,52,3185
94814,Sam,Peterson,Sam.Peterson.327@gmail.com,25.06,6,150.36
51579,Ann,Williams,Ann.Williams.7638@gmail.com,89.09,74,6592.66
76839,Sam,Lee,Sam.Lee.9373@gmail.com,81.69,32,2614.08
09366,George,Williams,George.Williams.5928@gmail.com,56.89,10,568.9
94142,Sam,Lee,Sam.Lee.334@gmail.com,66.24,55,3643.2
20814,Matt,Chen,Matt.Chen.6783@gmail.com,29.05,31,900.55
76315,Matt,Peterson,Matt.Peterson.985@gmail.com,50.44,62,3127.28
99847,Jennifer,Jackson,Jennifer.Jackson.1903@gmail.com,52.54,56,2942.24
83855,Jennifer,Chen,Jennifer.Chen.4976@gmail.com,88.35,22,1943.7
46526,Ann,Williams,Ann.Williams.1103@gmail.com,7.83,6,46.98
43842,Sam,Peterson,Sam.Peterson.3387@gmail.com,78.22,3,234.66
75898,Matt,Williams,Matt.Williams.1533@gmail.com,30.61,11,336.71
43345,Ann,Chen,Ann.Chen.905@gmail.com,78.9,75,5917.5
70236,Sam,Peterson,Sam.Peterson.9412@gmail.com,94.05,80,7524
09849,Matt,Chen,Matt.Chen.6427@gmail.com,90.67,2,181.34
12541,Matt,Peterson,Matt.Peterson.8603@gmail.com,69.54,37,2572.98
23150,Sam,Lee,Sam.Lee.2884@gmail.com,19.68,88,1731.84
70186,Ann,Peterson,Ann.Peterson.4412@gmail.com,13.59,40,543.6
